V1,V2,
Zm00001d039865,1,0
Zm00001d018535,3,0
Zm00001d002332,1,1
Zm00001d034422,1,0
Zm00001d049101,6,0
Zm00001d032049,3,0
Zm00001d019339,1,0
Zm00001d014992,6,0
Zm00001d008974,4,0
Zm00001d027429,1,0
Zm00001d009391,2,0
Zm00001d046828,4,1
Zm00001d051885,4,0
Zm00001d041647,1,0
Zm00001d039043,4,0
Zm00001d008759,7,0
Zm00001d027314,4,0
Zm00001d047612,5,0
Zm00001d026312,4,0
Zm00001d020650,2,0
Zm00001d014848,7,0
Zm00001d047985,2,0
Zm00001d016460,4,0
Zm00001d032069,7,0
Zm00001d028267,4,0
Zm00001d008852,7,0
Zm00001d031774,1,0
Zm00001d043656,2,0
Zm00001d044365,3,0
Zm00001d053010,1,0
Zm00001d051761,2,0
Zm00001d019269,3,0
Zm00001d011941,8,0
Zm00001d044417,4,0
Zm00001d052682,5,0
Zm00001d048836,6,0
Zm00001d031777,6,0
Zm00001d016815,2,0
Zm00001d014278,1,0
Zm00001d013809,8,0
Zm00001d004463,1,0
Zm00001d037051,8,1
Zm00001d042017,4,0
Zm00001d019555,2,1
Zm00001d026621,1,0
Zm00001d026462,1,0
Zm00001d042776,1,0
Zm00001d020175,4,0
Zm00001d028585,3,0
Zm00001d014039,4,0
Zm00001d006145,6,0
Zm00001d008849,1,0
Zm00001d021705,2,0
Zm00001d041376,5,1
Zm00001d050440,3,0
Zm00001d026517,1,0
Zm00001d011457,4,0
Zm00001d034667,1,0
Zm00001d036529,1,0
Zm00001d021621,1,0
Zm00001d011321,4,0
Zm00001d012484,7,0
Zm00001d046047,1,0
Zm00001d049926,5,0
Zm00001d033584,1,0
Zm00001d025918,6,0
Zm00001d016635,8,0
Zm00001d027630,3,0
Zm00001d031735,1,0
Zm00001d047717,1,0
Zm00001d053694,2,0
Zm00001d009943,3,0
Zm00001d034108,1,0
Zm00001d053701,1,0
Zm00001d045028,1,0
Zm00001d051403,6,0
Zm00001d006945,6,1
Zm00001d029599,3,0
Zm00001d025380,6,0
Zm00001d003334,1,0
Zm00001d034528,1,0
Zm00001d011366,1,0
Zm00001d002614,3,0
Zm00001d039213,5,0
Zm00001d005190,8,0
Zm00001d018365,1,0
Zm00001d052047,7,0
Zm00001d004196,3,0
Zm00001d049355,1,0
Zm00001d014330,4,0
Zm00001d040526,1,0
Zm00001d044262,6,0
Zm00001d025135,1,0
Zm00001d018872,1,0
Zm00001d012800,1,0
Zm00001d018656,6,1
Zm00001d043454,6,0
Zm00001d043814,5,0
Zm00001d008230,4,0
Zm00001d047897,1,0
Zm00001d028232,1,0
Zm00001d049242,8,0
Zm00001d023264,5,0
Zm00001d011122,2,0
Zm00001d025167,5,0
Zm00001d007473,6,0
Zm00001d033951,1,0
Zm00001d013527,3,0
Zm00001d017145,3,0
Zm00001d017770,4,0
Zm00001d029663,1,0
Zm00001d035295,2,1
Zm00001d037829,5,0
Zm00001d052990,4,0
Zm00001d042380,4,0
Zm00001d029755,6,0
Zm00001d029872,7,0
Zm00001d030772,1,0
Zm00001d006833,8,0
Zm00001d026535,3,1
Zm00001d044202,3,0
Zm00001d025777,1,0
Zm00001d038144,3,0
Zm00001d028511,6,0
Zm00001d030014,6,0
Zm00001d020645,4,0
Zm00001d022481,1,0
Zm00001d006369,1,0
Zm00001d024175,7,0
Zm00001d006880,1,0
Zm00001d042169,3,0
Zm00001d048606,8,0
Zm00001d037810,1,0
Zm00001d017553,2,0
Zm00001d042718,2,0
Zm00001d025008,4,0
Zm00001d012228,7,0
Zm00001d016894,7,1
Zm00001d032976,2,0
Zm00001d036818,4,0
Zm00001d051871,7,0
Zm00001d052044,3,0
Zm00001d042954,2,0
Zm00001d047841,4,0
Zm00001d042875,8,0
Zm00001d027415,3,0
Zm00001d021546,4,0
Zm00001d008738,1,0
Zm00001d007183,1,0
Zm00001d006057,2,0
Zm00001d018903,1,0
Zm00001d038832,8,0
Zm00001d007327,6,0
Zm00001d038538,3,0
Zm00001d020958,3,0
Zm00001d051626,1,0
Zm00001d047916,3,0
Zm00001d025624,4,0
Zm00001d012826,2,0
Zm00001d042523,2,0
Zm00001d031450,1,0
Zm00001d018599,3,0
Zm00001d002700,3,0
Zm00001d043613,1,0
Zm00001d026056,8,0
Zm00001d016797,1,0
Zm00001d011193,4,0
Zm00001d006450,1,0
Zm00001d025973,1,0
Zm00001d018904,1,0
Zm00001d029487,1,0
Zm00001d007271,4,0
Zm00001d031179,3,0
Zm00001d027517,4,0
Zm00001d040190,5,0
Zm00001d047063,3,0
Zm00001d010207,1,0
Zm00001d051233,4,0
Zm00001d027623,7,1
Zm00001d025837,6,0
Zm00001d050336,1,0
Zm00001d032828,8,0
Zm00001d014302,8,0
Zm00001d041767,4,1
Zm00001d049557,4,0
Zm00001d003332,1,0
Zm00001d009480,6,0
Zm00001d037712,1,0
Zm00001d042055,7,0
Zm00001d021951,6,0
Zm00001d012457,8,0
Zm00001d053627,6,0
Zm00001d040960,8,0
Zm00001d017748,7,0
Zm00001d006889,7,0
Zm00001d023929,6,0
Zm00001d032370,1,0
Zm00001d010572,3,0
Zm00001d052781,4,1
Zm00001d038380,6,0
Zm00001d037257,4,0
Zm00001d044598,1,1
Zm00001d022185,1,0
Zm00001d038681,4,0
Zm00001d035091,2,0
Zm00001d049723,1,0
Zm00001d037916,7,0
Zm00001d035480,1,0
Zm00001d008513,4,0
Zm00001d010758,5,1
Zm00001d042932,2,0
Zm00001d053189,8,0
Zm00001d026258,1,0
Zm00001d052700,6,0
Zm00001d047992,4,0
Zm00001d049171,8,0
Zm00001d009594,3,0
Zm00001d029189,4,0
Zm00001d012137,4,0
Zm00001d044878,1,0
Zm00001d025414,7,0
Zm00001d040408,1,0
Zm00001d006738,2,0
Zm00001d011136,1,0
Zm00001d032081,6,0
Zm00001d029878,4,0
Zm00001d017713,7,0
Zm00001d031419,4,0
Zm00001d024770,2,0
Zm00001d021463,1,0
Zm00001d048025,1,0
Zm00001d030996,1,0
Zm00001d039640,6,0
Zm00001d010170,7,0
Zm00001d018141,2,0
Zm00001d019593,3,0
Zm00001d016164,7,0
Zm00001d005808,1,0
Zm00001d041191,8,0
Zm00001d022180,1,0
Zm00001d022584,1,0
ENSRNA049469060,4,0
Zm00001d052532,7,0
Zm00001d011403,6,1
Zm00001d031696,4,0
Zm00001d017320,2,0
Zm00001d006753,4,0
Zm00001d037736,3,0
Zm00001d046660,7,0
Zm00001d032617,8,0
Zm00001d017708,1,0
Zm00001d004986,1,0
Zm00001d033109,4,0
Zm00001d045557,7,0
Zm00001d034433,6,1
Zm00001d017476,1,0
Zm00001d049714,1,0
Zm00001d046440,6,0
Zm00001d039310,8,0
Zm00001d033655,7,0
Zm00001d033829,2,0
Zm00001d046836,4,0
Zm00001d022428,2,0
Zm00001d031090,1,0
Zm00001d003148,3,0
Zm00001d016741,3,0
Zm00001d045832,2,0
Zm00001d027922,2,0
Zm00001d026685,2,0
Zm00001d035609,8,1
Zm00001d031127,8,0
Zm00001d044927,3,0
Zm00001d035973,1,0
Zm00001d026675,5,0
Zm00001d020769,5,0
Zm00001d013694,1,1
Zm00001d033674,2,0
Zm00001d043465,4,0
Zm00001d018792,2,0
Zm00001d011517,1,0
Zm00001d030308,6,0
Zm00001d013445,8,0
Zm00001d036382,2,0
Zm00001d019363,7,0
Zm00001d032571,4,0
Zm00001d048080,1,0
Zm00001d027385,6,0
Zm00001d043570,2,0
Zm00001d013243,5,0
Zm00001d013034,1,0
Zm00001d006064,1,0
Zm00001d034143,6,0
Zm00001d042778,3,0
Zm00001d037613,3,0
Zm00001d022546,5,0
Zm00001d043038,6,0
Zm00001d002309,4,0
Zm00001d029559,1,0
Zm00001d049499,1,0
Zm00001d031437,2,0
Zm00001d016876,6,1
Zm00001d021070,1,0
Zm00001d043998,4,0
Zm00001d042264,4,0
Zm00001d022120,4,0
Zm00001d021046,1,0
Zm00001d015320,6,0
Zm00001d052212,3,0
Zm00001d053026,3,0
Zm00001d045668,6,0
Zm00001d031661,7,0
Zm00001d014766,8,0
Zm00001d042685,1,0
Zm00001d024126,7,0
Zm00001d048335,7,0
Zm00001d004545,7,0
Zm00001d032372,6,0
Zm00001d038557,1,1
Zm00001d050678,5,0
Zm00001d018243,5,0
Zm00001d029096,2,0
Zm00001d013609,4,0
Zm00001d043223,1,0
Zm00001d013863,1,0
Zm00001d028398,2,0
Zm00001d021246,8,0
Zm00001d040571,1,1
Zm00001d033982,1,0
Zm00001d029390,1,0
Zm00001d045341,4,0
Zm00001d011914,5,0
Zm00001d008524,7,0
Zm00001d037886,6,0
Zm00001d042809,6,0
Zm00001d043107,5,0
Zm00001d046552,3,0
Zm00001d026448,8,1
Zm00001d027266,1,0
Zm00001d012500,4,0
Zm00001d034627,6,1
Zm00001d041382,7,0
Zm00001d018004,1,0
Zm00001d018501,1,0
Zm00001d039854,1,0
Zm00001d046190,2,0
Zm00001d005875,6,1
Zm00001d009659,1,0
Zm00001d027896,1,0
Zm00001d048363,2,0
Zm00001d014705,1,1
Zm00001d010651,6,0
Zm00001d051759,2,0
Zm00001d034727,2,0
Zm00001d050259,7,0
Zm00001d021634,4,0
Zm00001d017907,3,0
Zm00001d011486,1,0
Zm00001d002836,8,0
Zm00001d002550,5,0
Zm00001d033879,3,0
Zm00001d019304,2,0
Zm00001d051685,8,0
Zm00001d033544,1,0
Zm00001d007127,4,0
Zm00001d034324,8,0
Zm00001d008311,1,0
Zm00001d044691,7,0
Zm00001d031146,6,0
Zm00001d029208,1,0
Zm00001d053308,2,0
Zm00001d026444,4,0
Zm00001d027656,8,0
Zm00001d044190,3,0
Zm00001d033646,4,0
Zm00001d014526,1,0
Zm00001d012196,5,1
Zm00001d051504,7,0
Zm00001d034028,4,0
Zm00001d036331,1,0
Zm00001d046535,3,0
Zm00001d049651,6,1
Zm00001d013386,1,0
Zm00001d047271,1,0
Zm00001d053994,8,0
Zm00001d043165,3,0
Zm00001d031876,1,0
Zm00001d016599,6,0
Zm00001d007234,1,0
Zm00001d038707,7,0
Zm00001d034516,8,0
Zm00001d052182,4,0
Zm00001d036903,1,0
Zm00001d052064,6,0
Zm00001d045128,4,1
Zm00001d013757,2,0
Zm00001d045319,8,0
Zm00001d050521,8,0
Zm00001d052807,5,1
Zm00001d048721,2,0
Zm00001d022164,3,0
Zm00001d006194,4,0
Zm00001d053182,1,0
Zm00001d047426,1,0
Zm00001d016463,1,0
Zm00001d006130,1,0
Zm00001d028757,5,0
Zm00001d052186,1,0
Zm00001d038714,3,1
Zm00001d048574,1,0
Zm00001d042314,3,0
Zm00001d044944,4,0
Zm00001d040286,2,0
Zm00001d036872,1,0
Zm00001d028112,4,0
Zm00001d003685,4,0
Zm00001d033890,4,0
Zm00001d048051,7,0
Zm00001d051164,7,0
Zm00001d016276,1,0
Zm00001d003742,7,0
Zm00001d007857,3,0
Zm00001d038085,1,0
Zm00001d041580,8,1
Zm00001d038199,7,0
Zm00001d053433,6,0
Zm00001d024799,5,0
Zm00001d036201,1,0
Zm00001d005406,1,0
Zm00001d032575,1,0
Zm00001d014753,6,0
Zm00001d029578,1,0
Zm00001d002111,1,0
Zm00001d026193,8,0
Zm00001d006268,3,0
Zm00001d018902,2,0
Zm00001d015698,3,0
Zm00001d021362,4,1
Zm00001d021609,1,0
Zm00001d038291,3,0
Zm00001d032435,3,0
Zm00001d042066,7,0
Zm00001d042642,4,0
Zm00001d048522,2,0
Zm00001d024415,6,0
Zm00001d024625,4,0
Zm00001d031254,1,0
Zm00001d032132,3,1
Zm00001d044284,1,0
Zm00001d049729,1,0
Zm00001d035628,4,0
Zm00001d051668,4,0
Zm00001d014702,1,0
Zm00001d009960,3,0
Zm00001d033835,8,0
Zm00001d036963,3,0
Zm00001d002184,7,0
Zm00001d002394,6,0
Zm00001d048034,1,0
Zm00001d018867,1,0
Zm00001d042543,1,0
Zm00001d011174,6,0
Zm00001d012684,6,0
Zm00001d011679,1,0
Zm00001d034115,3,0
Zm00001d010240,1,0
Zm00001d040051,2,0
Zm00001d042939,7,0
Zm00001d047130,1,0
Zm00001d031832,1,0
Zm00001d050633,1,0
Zm00001d006099,3,0
Zm00001d005195,1,0
Zm00001d017861,6,1
Zm00001d010233,1,1
Zm00001d009403,1,0
Zm00001d007891,6,1
Zm00001d003310,3,0
Zm00001d052067,7,0
Zm00001d042370,1,0
Zm00001d020432,3,0
Zm00001d047491,1,0
Zm00001d014843,7,1
Zm00001d017042,7,0
Zm00001d050964,6,0
Zm00001d015499,1,0
Zm00001d026845,1,0
Zm00001d038122,6,0
Zm00001d024408,1,0
Zm00001d002324,1,0
Zm00001d039133,4,0
Zm00001d048635,7,0
Zm00001d042601,4,0
Zm00001d052113,7,0
Zm00001d028534,7,0
Zm00001d047912,8,0
Zm00001d015968,7,0
Zm00001d020771,1,0
Zm00001d005402,7,0
Zm00001d018685,8,0
Zm00001d048456,7,0
Zm00001d026214,1,0
Zm00001d012085,1,0
Zm00001d045392,7,0
Zm00001d031648,6,0
Zm00001d007214,1,0
Zm00001d023537,2,0
Zm00001d053528,6,0
Zm00001d026411,1,0
Zm00001d029705,1,0
Zm00001d020486,4,0
Zm00001d017529,8,0
Zm00001d039914,1,0
Zm00001d025518,5,0
Zm00001d044391,4,0
Zm00001d041774,1,0
Zm00001d036904,1,0
Zm00001d035445,3,0
Zm00001d024939,4,0
Zm00001d018859,6,1
Zm00001d002609,3,0
Zm00001d018105,7,0
Zm00001d022263,5,0
Zm00001d052221,7,0
Zm00001d041792,5,0
Zm00001d009243,8,0
Zm00001d041186,8,0
Zm00001d044227,3,0
Zm00001d002519,3,0
Zm00001d012891,1,0
Zm00001d006347,7,0
Zm00001d022245,7,0
Zm00001d015956,1,0
Zm00001d007770,7,0
Zm00001d011198,8,0
Zm00001d025667,1,0
Zm00001d014900,1,1
Zm00001d024679,1,1
Zm00001d047283,1,0
Zm00001d045147,1,0
Zm00001d047435,8,0
Zm00001d047618,6,0
Zm00001d016836,1,1
Zm00001d039886,1,0
Zm00001d004071,2,0
Zm00001d021122,5,0
Zm00001d033642,4,0
Zm00001d012307,5,0
Zm00001d049945,1,0
Zm00001d025930,2,1
Zm00001d015086,1,0
Zm00001d005094,4,0
Zm00001d050687,4,0
Zm00001d030548,8,0
Zm00001d020004,1,0
Zm00001d012452,8,0
Zm00001d051642,7,0
Zm00001d035963,2,0
Zm00001d027873,6,0
Zm00001d032812,4,0
Zm00001d036716,7,0
Zm00001d013886,6,0
Zm00001d024243,1,0
Zm00001d047989,4,0
Zm00001d035487,1,0
Zm00001d024298,1,0
Zm00001d009760,2,0
Zm00001d043181,6,0
Zm00001d010305,1,0
Zm00001d034152,7,0
Zm00001d016085,1,0
Zm00001d017243,7,1
Zm00001d032888,7,0
Zm00001d007559,4,0
Zm00001d021570,1,0
Zm00001d026180,2,0
Zm00001d008982,2,0
Zm00001d016784,1,1
Zm00001d040518,6,0
Zm00001d046890,2,0
Zm00001d018732,1,0
Zm00001d051823,3,0
Zm00001d017290,3,0
Zm00001d011652,1,0
Zm00001d002216,4,0
Zm00001d008395,1,0
Zm00001d027969,1,0
Zm00001d006354,8,0
Zm00001d043185,2,0
Zm00001d007947,2,0
Zm00001d022222,8,0
Zm00001d014704,5,0
Zm00001d028180,1,0
Zm00001d035444,1,0
Zm00001d040733,5,0
Zm00001d053935,1,0
Zm00001d002420,1,0
Zm00001d036437,2,0
Zm00001d007884,6,0
Zm00001d006140,8,0
Zm00001d028174,1,0
Zm00001d006312,6,0
Zm00001d027514,2,0
Zm00001d018639,1,0
Zm00001d025419,4,0
Zm00001d034011,6,0
Zm00001d051875,6,0
Zm00001d023262,8,0
Zm00001d011385,4,0
Zm00001d040290,3,0
Zm00001d045590,6,0
Zm00001d042016,2,0
Zm00001d053548,3,0
Zm00001d011309,3,0
Zm00001d043411,8,0
Zm00001d045097,1,0
Zm00001d039070,1,0
Zm00001d022509,5,0
Zm00001d005109,6,0
Zm00001d009482,4,0
Zm00001d007135,6,0
Zm00001d044401,5,0
Zm00001d019090,1,0
Zm00001d029365,6,0
Zm00001d045336,4,0
Zm00001d053177,3,0
Zm00001d026678,6,0
Zm00001d043217,3,0
Zm00001d028668,1,0
Zm00001d034754,2,0
Zm00001d031505,1,0
Zm00001d011763,1,0
Zm00001d031618,2,0
Zm00001d010654,3,0
Zm00001d003501,7,0
Zm00001d031300,3,0
Zm00001d012275,4,0
Zm00001d037536,3,0
Zm00001d002790,1,1
Zm00001d029654,8,0
Zm00001d014241,8,0
Zm00001d036688,7,0
Zm00001d017317,2,0
Zm00001d023452,3,0
Zm00001d012290,1,0
Zm00001d048448,1,1
Zm00001d010193,2,0
Zm00001d010869,6,0
Zm00001d005791,6,0
Zm00001d040625,2,0
Zm00001d042613,1,0
Zm00001d046812,7,0
Zm00001d043324,6,0
Zm00001d006342,2,0
Zm00001d039750,1,1
Zm00001d034729,1,0
Zm00001d034524,1,0
Zm00001d012549,2,0
Zm00001d033107,1,0
Zm00001d011741,1,0
Zm00001d048444,8,0
Zm00001d047186,6,0
Zm00001d042911,5,0
Zm00001d030750,5,0
Zm00001d032789,1,0
Zm00001d049821,1,0
Zm00001d026152,1,0
Zm00001d030765,1,0
Zm00001d007383,8,0
Zm00001d024364,8,0
Zm00001d027751,2,0
Zm00001d038726,3,0
Zm00001d017100,3,0
Zm00001d031975,1,0
Zm00001d007522,1,0
Zm00001d019344,1,0
Zm00001d045448,1,0
Zm00001d052566,1,0
Zm00001d003763,7,0
Zm00001d012545,6,0
Zm00001d003025,8,0
Zm00001d034428,1,0
Zm00001d042507,8,0
Zm00001d033136,3,0
Zm00001d034880,1,0
Zm00001d012697,1,0
Zm00001d003116,5,0
Zm00001d047812,7,0
Zm00001d014349,8,0
Zm00001d021516,1,1
Zm00001d008624,1,0
Zm00001d039607,6,0
Zm00001d040783,6,0
Zm00001d013935,1,0
Zm00001d052507,1,0
Zm00001d039929,5,0
Zm00001d021454,3,0
Zm00001d017574,7,0
Zm00001d009589,3,0
Zm00001d015180,6,0
Zm00001d019775,1,0
Zm00001d052030,7,0
Zm00001d024824,5,0
Zm00001d038282,4,0
Zm00001d011880,4,0
Zm00001d044606,4,0
Zm00001d022505,1,0
Zm00001d048091,1,0
Zm00001d003879,3,0
Zm00001d026310,6,0
Zm00001d040197,1,0
Zm00001d031669,4,0
Zm00001d046959,1,0
Zm00001d021954,1,0
Zm00001d047770,4,0
Zm00001d025327,2,0
ENSRNA049455185,1,0
Zm00001d037710,1,0
Zm00001d034723,7,0
Zm00001d012195,6,0
Zm00001d006344,6,1
Zm00001d021219,7,0
Zm00001d013332,6,0
Zm00001d040218,1,0
Zm00001d047479,4,0
Zm00001d033719,5,1
Zm00001d026377,1,0
Zm00001d028966,4,0
Zm00001d040819,4,0
Zm00001d052399,5,0
Zm00001d011716,4,0
Zm00001d027606,1,0
Zm00001d001859,1,0
Zm00001d025798,1,0
Zm00001d007152,1,0
Zm00001d036520,2,0
Zm00001d032801,1,0
Zm00001d042371,8,0
Zm00001d042288,6,1
Zm00001d016077,1,0
Zm00001d034677,3,0
Zm00001d008845,8,0
Zm00001d051564,3,0
Zm00001d052723,1,0
Zm00001d052185,1,0
Zm00001d026047,8,1
ENSRNA049473644,1,0
Zm00001d025886,8,0
Zm00001d032527,7,0
Zm00001d053427,2,0
Zm00001d042312,1,0
Zm00001d018085,1,0
Zm00001d018795,1,0
Zm00001d035818,1,0
Zm00001d003349,4,0
Zm00001d031104,1,0
Zm00001d020003,3,0
Zm00001d009669,5,0
Zm00001d024771,8,0
Zm00001d005566,2,1
Zm00001d031996,4,0
Zm00001d012667,4,0
Zm00001d039907,7,0
Zm00001d046936,1,0
Zm00001d002933,4,0
Zm00001d012895,8,0
Zm00001d047951,7,0
Zm00001d027558,1,0
Zm00001d028177,1,0
Zm00001d016400,6,0
Zm00001d012567,4,0
Zm00001d051067,5,0
Zm00001d050534,1,0
Zm00001d033532,1,0
Zm00001d043031,3,0
Zm00001d053885,1,0
Zm00001d013653,1,0
Zm00001d013858,6,0
Zm00001d015301,1,0
Zm00001d020501,2,0
Zm00001d046177,4,0
Zm00001d051849,2,0
Zm00001d035934,2,0
Zm00001d024729,7,0
Zm00001d039578,8,0
Zm00001d035933,1,0
Zm00001d046865,6,0
Zm00001d004959,2,0
Zm00001d045742,4,0
Zm00001d003473,1,0
Zm00001d006713,6,0
Zm00001d002791,2,0
Zm00001d036416,1,0
Zm00001d053165,3,0
Zm00001d018609,6,0
Zm00001d038319,6,0
Zm00001d048957,1,0
Zm00001d053608,1,0
Zm00001d049507,1,0
Zm00001d034196,4,0
Zm00001d010621,3,0
Zm00001d017006,6,0
Zm00001d044247,1,0
Zm00001d027416,3,0
Zm00001d046553,4,0
Zm00001d012131,2,0
Zm00001d048400,1,1
Zm00001d027333,1,0
Zm00001d004949,8,0
Zm00001d008762,1,0
Zm00001d007207,1,1
Zm00001d029684,5,0
Zm00001d043037,4,0
Zm00001d007280,4,0
Zm00001d024597,7,0
Zm00001d024338,1,0
Zm00001d008552,3,0
Zm00001d018074,2,0
Zm00001d037010,2,0
Zm00001d018545,2,0
Zm00001d011143,2,0
Zm00001d042060,2,0
Zm00001d032362,4,0
Zm00001d005538,1,0
Zm00001d030670,8,0
Zm00001d031334,1,0
Zm00001d052561,1,0
Zm00001d013608,1,0
Zm00001d039019,7,1
Zm00001d048359,7,1
Zm00001d002326,1,0
Zm00001d040459,1,0
Zm00001d036952,4,0
Zm00001d051064,1,0
Zm00001d007058,1,0
Zm00001d014564,4,0
Zm00001d018113,1,0
Zm00001d014967,4,0
Zm00001d045182,1,0
Zm00001d025785,3,0
Zm00001d047875,7,0
Zm00001d028293,4,0
Zm00001d052882,1,0
Zm00001d042917,3,1
Zm00001d011901,3,0
Zm00001d037148,4,0
Zm00001d026224,3,0
Zm00001d012848,6,0
Zm00001d031938,1,0
Zm00001d013278,8,0
Zm00001d002673,4,0
Zm00001d053610,8,0
Zm00001d052344,1,0
Zm00001d028540,7,0
Zm00001d019288,4,0
Zm00001d011068,1,0
Zm00001d030095,5,0
Zm00001d049188,1,0
Zm00001d002617,1,0
Zm00001d046859,3,0
Zm00001d013842,6,0
Zm00001d039788,7,0
Zm00001d029142,2,0
Zm00001d028896,2,0
Zm00001d025626,3,0
Zm00001d006337,1,0
Zm00001d053686,4,0
Zm00001d029924,3,0
Zm00001d018098,5,0
Zm00001d011788,1,0
Zm00001d010243,1,0
Zm00001d039219,4,0
Zm00001d022210,6,0
Zm00001d011242,1,0
Zm00001d014966,2,0
Zm00001d012873,1,0
Zm00001d034644,1,0
Zm00001d029408,7,0
Zm00001d012005,1,1
Zm00001d050395,5,0
Zm00001d018675,1,0
Zm00001d022469,4,0
Zm00001d041938,2,0
Zm00001d030939,4,0
Zm00001d030666,1,0
Zm00001d049175,6,0
Zm00001d052333,4,0
Zm00001d048899,1,0
Zm00001d045864,2,0
Zm00001d037033,7,0
Zm00001d033657,1,0
Zm00001d013156,1,0
Zm00001d047820,3,0
Zm00001d037028,4,0
Zm00001d043764,4,0
Zm00001d054072,7,0
Zm00001d053709,7,0
Zm00001d017937,1,0
Zm00001d020647,4,0
Zm00001d013223,6,0
Zm00001d052716,4,0
Zm00001d043414,8,0
Zm00001d018828,1,0
Zm00001d041948,1,0
Zm00001d027404,1,0
Zm00001d033854,1,0
Zm00001d016331,1,0
Zm00001d013031,1,0
Zm00001d006227,4,0
Zm00001d008777,1,0
Zm00001d002716,1,0
Zm00001d025397,1,0
Zm00001d018873,1,0
Zm00001d041420,1,0
Zm00001d042643,4,0
Zm00001d001869,8,0
Zm00001d043610,8,0
Zm00001d014858,1,0
Zm00001d041041,3,0
Zm00001d026184,7,0
Zm00001d008314,2,0
Zm00001d037873,1,0
Zm00001d035658,6,0
Zm00001d017780,7,0
Zm00001d015661,1,0
Zm00001d013030,6,0
Zm00001d001843,4,0
Zm00001d024230,4,1
Zm00001d040796,3,0
Zm00001d020867,3,0
Zm00001d004927,1,0
Zm00001d032811,4,0
Zm00001d042935,2,0
Zm00001d046147,8,0
Zm00001d013061,1,0
Zm00001d012674,1,0
Zm00001d010667,1,1
Zm00001d011302,3,0
Zm00001d031602,3,0
Zm00001d050577,3,0
Zm00001d042853,2,0
Zm00001d030516,8,0
Zm00001d017872,3,0
Zm00001d047228,1,0
Zm00001d033983,4,0
Zm00001d011541,1,0
Zm00001d019475,7,1
Zm00001d039372,1,0
Zm00001d053100,1,0
Zm00001d022190,4,0
Zm00001d030895,1,0
Zm00001d004875,4,1
Zm00001d041690,8,0
Zm00001d049798,3,0
Zm00001d035093,1,0
Zm00001d021126,1,0
Zm00001d019590,1,0
Zm00001d024222,1,0
Zm00001d002403,3,0
Zm00001d047839,1,0
Zm00001d025297,1,0
Zm00001d009695,1,0
Zm00001d020723,3,0
Zm00001d020982,8,1
Zm00001d035925,7,0
Zm00001d019589,3,0
Zm00001d006760,1,0
Zm00001d049440,7,0
Zm00001d037265,1,0
Zm00001d045169,1,0
Zm00001d002239,1,0
Zm00001d035081,4,0
Zm00001d012393,1,0
Zm00001d010614,1,0
Zm00001d031694,4,0
Zm00001d051033,1,0
Zm00001d008900,4,0
Zm00001d031667,1,0
Zm00001d039278,4,0
Zm00001d010728,2,0
Zm00001d012224,7,0
Zm00001d053954,4,0
Zm00001d006283,5,0
Zm00001d041255,1,0
Zm00001d020538,1,0
Zm00001d053090,1,0
Zm00001d023238,1,0
Zm00001d032777,6,0
Zm00001d045927,3,0
Zm00001d014659,4,0
Zm00001d042029,1,0
Zm00001d037072,6,0
Zm00001d048204,1,0
Zm00001d053374,6,0
Zm00001d009940,1,0
Zm00001d015293,1,0
Zm00001d047296,1,0
Zm00001d037499,4,0
Zm00001d012882,2,0
Zm00001d051359,7,0
Zm00001d012458,8,0
Zm00001d045482,1,0
Zm00001d007853,1,0
Zm00001d026366,3,0
Zm00001d019044,5,0
Zm00001d018990,2,0
Zm00001d013812,7,0
Zm00001d051860,1,0
Zm00001d007769,1,0
Zm00001d013078,1,0
Zm00001d007077,8,0
Zm00001d003800,3,0
Zm00001d033038,5,0
Zm00001d036796,2,1
Zm00001d010604,1,0
Zm00001d029123,2,0
Zm00001d039415,8,0
Zm00001d040116,1,0
Zm00001d024458,8,0
Zm00001d033335,3,1
Zm00001d016704,4,0
Zm00001d021473,2,0
Zm00001d037479,1,0
Zm00001d044293,3,0
Zm00001d037316,2,0
Zm00001d015277,3,0
Zm00001d028556,1,0
Zm00001d022096,2,0
Zm00001d005188,3,0
Zm00001d014664,4,0
Zm00001d011887,4,0
Zm00001d029974,6,1
Zm00001d020869,5,0
Zm00001d015125,1,0
Zm00001d048340,4,0
Zm00001d013551,6,0
Zm00001d013891,1,0
Zm00001d013083,1,0
Zm00001d013209,7,0
Zm00001d050884,4,0
Zm00001d019241,5,0
Zm00001d038440,2,0
Zm00001d028318,8,0
Zm00001d052111,6,0
Zm00001d016941,1,0
Zm00001d016675,4,0
Zm00001d031527,4,0
Zm00001d031258,5,0
Zm00001d015473,1,0
Zm00001d053725,6,0
Zm00001d040123,1,1
Zm00001d012450,7,0
Zm00001d018793,1,0
Zm00001d029004,1,0
Zm00001d041993,4,0
Zm00001d011160,1,0
Zm00001d024371,7,0
Zm00001d016166,4,0
Zm00001d002501,4,0
Zm00001d022631,4,0
Zm00001d012448,1,0
Zm00001d012712,1,0
Zm00001d012604,5,0
Zm00001d021490,7,0
Zm00001d003392,6,0
Zm00001d021834,1,0
Zm00001d026531,1,0
Zm00001d029009,8,0
Zm00001d025866,1,0
Zm00001d044226,1,0
Zm00001d031800,1,0
Zm00001d012153,1,0
Zm00001d044060,7,0
Zm00001d042499,3,0
Zm00001d049371,8,0
Zm00001d029720,4,0
Zm00001d014381,3,0
