V1,V2,
Zm00001d045027,6,0
Zm00001d007837,6,0
Zm00001d005707,6,0
Zm00001d051529,4,0
Zm00001d018126,7,0
Zm00001d024640,7,0
Zm00001d018230,2,0
Zm00001d030985,4,0
Zm00001d006906,4,0
Zm00001d023424,6,1
Zm00001d016684,6,0
Zm00001d043234,6,0
Zm00001d043182,2,0
Zm00001d014036,2,0
Zm00001d039276,4,0
Zm00001d042363,2,1
Zm00001d001901,1,0
Zm00001d038193,2,0
Zm00001d002326,6,0
Zm00001d024678,5,0
Zm00001d005495,2,0
Zm00001d050116,3,0
Zm00001d032019,1,0
Zm00001d049558,4,0
Zm00001d030614,5,0
Zm00001d042372,4,0
Zm00001d017808,1,0
Zm00001d053122,6,0
Zm00001d012735,2,0
Zm00001d012016,3,0
Zm00001d036825,2,0
Zm00001d002611,4,0
Zm00001d014568,7,0
Zm00001d028707,2,0
Zm00001d049621,6,0
Zm00001d038229,1,0
Zm00001d029848,3,0
Zm00001d041690,1,0
Zm00001d048835,3,0
Zm00001d018544,6,0
Zm00001d048604,1,1
Zm00001d051232,6,0
Zm00001d014386,1,0
Zm00001d037927,3,0
Zm00001d053028,2,0
Zm00001d005920,1,0
Zm00001d011636,6,0
Zm00001d045076,6,0
Zm00001d043525,5,0
Zm00001d010481,2,0
Zm00001d051605,7,0
Zm00001d042709,5,0
Zm00001d012501,4,0
Zm00001d033984,6,0
Zm00001d051634,7,0
Zm00001d022010,1,0
Zm00001d027752,1,1
Zm00001d008269,5,0
Zm00001d052411,7,0
Zm00001d053595,2,0
Zm00001d011983,2,0
Zm00001d017357,5,0
Zm00001d018485,6,0
Zm00001d030069,7,1
Zm00001d044133,6,0
Zm00001d037381,3,0
Zm00001d012166,5,0
Zm00001d020277,5,0
Zm00001d011512,7,0
Zm00001d046883,5,0
Zm00001d008800,6,1
Zm00001d017345,5,0
Zm00001d047015,2,0
Zm00001d009005,3,0
Zm00001d026669,1,0
Zm00001d033204,2,0
Zm00001d045739,4,0
Zm00001d031825,1,0
Zm00001d040721,1,0
Zm00001d053553,2,0
Zm00001d018130,7,0
Zm00001d038064,5,0
Zm00001d018534,2,0
Zm00001d022302,6,0
Zm00001d048117,3,0
Zm00001d025124,3,0
Zm00001d048731,6,0
Zm00001d052230,4,0
Zm00001d021362,6,1
Zm00001d016836,2,1
Zm00001d032337,6,0
Zm00001d016553,7,0
Zm00001d015085,6,0
Zm00001d053706,6,0
Zm00001d025798,1,0
Zm00001d027850,6,0
Zm00001d045819,1,0
Zm00001d053640,1,0
Zm00001d008250,4,0
Zm00001d038794,6,0
Zm00001d024672,6,0
Zm00001d037590,4,0
Zm00001d010402,5,0
Zm00001d032295,5,1
Zm00001d032600,5,0
Zm00001d038691,7,1
Zm00001d053247,4,0
Zm00001d003345,3,0
Zm00001d046929,6,0
Zm00001d001978,7,0
Zm00001d025566,6,0
Zm00001d025830,7,0
Zm00001d011561,7,0
Zm00001d008413,1,0
Zm00001d048336,6,0
Zm00001d022387,4,0
Zm00001d010908,6,0
Zm00001d010213,6,0
Zm00001d034034,2,0
Zm00001d044724,6,0
Zm00001d042214,2,0
Zm00001d025326,7,0
Zm00001d002342,5,0
Zm00001d008257,6,0
Zm00001d044774,3,0
Zm00001d038170,1,0
Zm00001d044415,4,0
Zm00001d034515,4,1
Zm00001d014324,6,0
Zm00001d021672,6,0
Zm00001d034059,1,0
Zm00001d032991,6,0
Zm00001d022647,1,0
Zm00001d017458,3,0
Zm00001d053351,4,0
Zm00001d053244,3,0
Zm00001d047204,3,0
Zm00001d040667,3,0
Zm00001d030091,1,0
Zm00001d034793,2,0
Zm00001d046974,6,1
Zm00001d013702,3,0
Zm00001d025837,2,0
Zm00001d021891,2,0
Zm00001d021058,6,0
Zm00001d046039,7,0
Zm00001d028965,7,0
Zm00001d039111,7,0
Zm00001d039966,3,0
Zm00001d038537,3,0
Zm00001d006704,1,0
Zm00001d047873,3,0
Zm00001d002715,6,0
Zm00001d005685,2,0
Zm00001d004702,2,0
Zm00001d041948,6,0
Zm00001d031475,1,0
Zm00001d007528,7,0
Zm00001d013041,4,0
Zm00001d017925,1,0
Zm00001d023962,3,1
Zm00001d036388,6,0
Zm00001d045483,6,0
Zm00001d011652,2,0
Zm00001d029758,7,0
Zm00001d043721,6,0
Zm00001d021596,6,0
Zm00001d034991,7,0
Zm00001d034964,2,0
Zm00001d038546,6,1
Zm00001d007825,7,0
Zm00001d012017,3,0
Zm00001d015082,6,0
Zm00001d012917,3,0
Zm00001d038998,2,0
Zm00001d013411,5,0
Zm00001d028486,6,0
Zm00001d032399,7,0
Zm00001d021803,6,0
Zm00001d028286,2,0
Zm00001d014286,1,1
Zm00001d032679,4,0
Zm00001d046545,3,0
Zm00001d007952,3,0
Zm00001d019240,3,0
Zm00001d041474,2,1
Zm00001d041307,3,0
Zm00001d023241,2,0
Zm00001d036475,6,0
Zm00001d010733,1,0
Zm00001d046942,3,0
Zm00001d010716,2,0
Zm00001d048363,5,0
Zm00001d029636,4,0
Zm00001d051552,6,0
Zm00001d016993,2,0
Zm00001d050790,1,0
Zm00001d052367,3,0
Zm00001d029352,3,0
Zm00001d014977,1,0
Zm00001d038189,3,1
Zm00001d020345,6,0
Zm00001d024468,2,1
Zm00001d049383,1,0
Zm00001d022416,2,0
Zm00001d032293,5,0
Zm00001d043915,7,1
Zm00001d030934,2,0
Zm00001d043330,3,0
Zm00001d017205,6,0
Zm00001d028787,1,0
Zm00001d031168,6,0
Zm00001d017213,5,0
Zm00001d042856,7,0
Zm00001d035915,6,0
Zm00001d036136,2,0
Zm00001d043329,5,0
Zm00001d016822,6,0
Zm00001d012119,2,0
Zm00001d006430,1,0
Zm00001d019947,6,0
Zm00001d011050,3,0
Zm00001d010808,6,0
Zm00001d021880,1,0
Zm00001d019078,4,0
Zm00001d006238,4,0
Zm00001d014337,7,0
Zm00001d013569,2,0
Zm00001d040238,5,0
Zm00001d015639,2,1
Zm00001d034799,2,0
Zm00001d049614,2,0
Zm00001d013532,6,0
Zm00001d047855,1,0
Zm00001d035130,2,0
Zm00001d027373,4,0
Zm00001d013208,2,1
Zm00001d017146,6,0
Zm00001d008326,5,0
Zm00001d048807,6,0
Zm00001d028269,2,1
Zm00001d046729,2,0
Zm00001d019866,6,0
Zm00001d018869,5,0
Zm00001d037556,3,0
Zm00001d050938,3,0
Zm00001d031502,6,0
Zm00001d026180,1,0
Zm00001d054038,6,1
Zm00001d029448,3,1
Zm00001d050219,7,0
Zm00001d041954,6,0
Zm00001d010705,2,0
Zm00001d039401,6,0
Zm00001d009866,1,0
Zm00001d031908,2,0
Zm00001d054003,6,0
Zm00001d026553,2,0
Zm00001d010048,2,1
Zm00001d039533,3,0
Zm00001d050409,1,0
Zm00001d004934,3,0
Zm00001d043929,4,0
Zm00001d024624,6,0
Zm00001d035666,2,0
Zm00001d044008,1,0
Zm00001d053627,6,0
Zm00001d024644,7,1
Zm00001d044184,6,0
Zm00001d045460,2,0
Zm00001d032435,7,0
Zm00001d013241,4,0
Zm00001d039900,3,0
Zm00001d036801,3,0
Zm00001d039311,4,0
Zm00001d035723,2,0
Zm00001d038104,2,0
Zm00001d030132,6,0
Zm00001d034175,7,0
Zm00001d022545,6,0
Zm00001d018890,2,0
Zm00001d053748,4,0
Zm00001d012892,7,0
Zm00001d033303,7,0
Zm00001d013473,3,0
Zm00001d041718,4,0
Zm00001d040535,3,0
Zm00001d048134,3,0
Zm00001d015092,2,0
Zm00001d010401,6,0
Zm00001d004857,1,1
Zm00001d025421,4,0
Zm00001d053724,6,0
Zm00001d045420,6,0
Zm00001d049974,5,0
Zm00001d003518,4,0
Zm00001d035552,4,0
Zm00001d048195,7,0
Zm00001d007307,1,0
Zm00001d040204,7,0
Zm00001d052566,6,0
Zm00001d027516,3,0
Zm00001d046506,1,0
Zm00001d038106,2,0
Zm00001d043029,6,0
Zm00001d042534,5,0
Zm00001d049399,1,0
Zm00001d006552,2,0
Zm00001d002830,6,0
Zm00001d050061,5,0
Zm00001d046837,4,0
Zm00001d014906,1,0
Zm00001d005328,1,0
Zm00001d033366,2,0
Zm00001d024809,1,1
Zm00001d020930,5,0
Zm00001d002160,2,0
Zm00001d051671,6,0
Zm00001d027921,7,0
Zm00001d032836,6,1
Zm00001d045097,2,0
Zm00001d044365,5,0
Zm00001d008903,6,0
Zm00001d039296,7,0
Zm00001d018895,5,0
Zm00001d034166,5,0
Zm00001d011956,4,0
Zm00001d015795,4,0
Zm00001d039910,4,0
Zm00001d021240,6,0
Zm00001d020485,7,0
Zm00001d030385,3,0
Zm00001d047479,6,0
Zm00001d047921,3,1
Zm00001d012850,3,0
Zm00001d039369,1,0
Zm00001d025128,7,0
Zm00001d050051,2,0
Zm00001d011412,1,0
Zm00001d007692,1,0
Zm00001d036054,5,0
Zm00001d026600,6,0
Zm00001d036455,4,0
Zm00001d037503,6,0
Zm00001d032501,2,0
Zm00001d010818,5,0
Zm00001d016129,2,0
Zm00001d043451,5,0
Zm00001d049641,4,0
Zm00001d025765,3,0
Zm00001d051806,5,0
Zm00001d040263,3,0
Zm00001d038062,1,0
Zm00001d013999,1,0
Zm00001d035211,1,0
Zm00001d042362,6,0
Zm00001d047920,6,0
Zm00001d040475,2,0
Zm00001d016131,2,0
Zm00001d031561,3,1
Zm00001d001989,4,0
Zm00001d027544,4,0
Zm00001d031832,2,0
Zm00001d017984,2,0
Zm00001d013319,7,0
Zm00001d031008,6,1
Zm00001d036759,1,0
Zm00001d041604,5,1
Zm00001d025992,5,0
Zm00001d029603,4,0
Zm00001d011448,2,0
Zm00001d016825,2,0
Zm00001d047427,5,0
Zm00001d010654,4,0
Zm00001d029856,7,0
Zm00001d032545,4,0
Zm00001d019481,1,0
Zm00001d048126,5,0
Zm00001d007213,1,0
Zm00001d050357,2,0
Zm00001d020042,6,0
Zm00001d038946,5,0
Zm00001d032304,5,0
Zm00001d049416,1,0
Zm00001d030347,7,0
Zm00001d047364,7,0
Zm00001d050021,4,0
Zm00001d041707,2,0
Zm00001d051016,6,0
Zm00001d039015,6,0
Zm00001d023950,1,0
Zm00001d053962,1,0
Zm00001d021494,1,0
Zm00001d028543,6,0
Zm00001d014889,6,0
Zm00001d015614,1,1
Zm00001d021336,1,0
Zm00001d026258,7,0
Zm00001d035186,1,0
Zm00001d035677,1,0
Zm00001d047797,7,0
Zm00001d012485,6,0
Zm00001d003710,2,0
Zm00001d023235,5,0
Zm00001d017660,2,0
Zm00001d052709,6,0
Zm00001d031271,2,0
Zm00001d024521,5,0
Zm00001d044898,7,0
Zm00001d012010,7,0
Zm00001d044692,1,0
Zm00001d032554,5,0
Zm00001d017175,1,0
Zm00001d047689,3,0
Zm00001d021731,1,0
Zm00001d053066,3,0
Zm00001d051849,1,0
Zm00001d042287,3,1
Zm00001d038409,2,0
Zm00001d001940,2,0
Zm00001d029534,1,0
Zm00001d009564,2,0
Zm00001d004477,7,0
Zm00001d010016,1,0
Zm00001d012034,5,0
Zm00001d047687,2,0
Zm00001d018391,4,0
Zm00001d005373,3,0
Zm00001d043439,2,0
Zm00001d040164,7,0
Zm00001d012656,1,0
Zm00001d021567,3,0
Zm00001d014003,2,0
Zm00001d051976,7,0
Zm00001d011145,6,0
Zm00001d028228,3,0
Zm00001d045580,5,0
Zm00001d029419,6,1
Zm00001d033646,1,0
Zm00001d036827,4,0
Zm00001d052482,5,0
Zm00001d037263,2,0
Zm00001d046060,2,0
Zm00001d016766,5,0
Zm00001d030676,6,0
Zm00001d010488,3,0
Zm00001d042449,3,0
Zm00001d015988,4,0
Zm00001d025203,1,0
Zm00001d043592,6,0
Zm00001d035303,2,0
Zm00001d033168,3,0
Zm00001d048242,6,0
Zm00001d004139,1,0
Zm00001d018418,2,0
Zm00001d049886,6,0
Zm00001d009517,2,0
Zm00001d028117,6,0
Zm00001d017872,7,0
Zm00001d015389,2,0
Zm00001d032464,2,0
Zm00001d012476,1,0
Zm00001d025237,3,0
Zm00001d028199,6,0
Zm00001d020834,3,1
Zm00001d034817,7,0
Zm00001d001895,6,0
Zm00001d008273,4,0
Zm00001d006512,2,0
Zm00001d041702,3,0
Zm00001d016465,4,0
Zm00001d042266,3,0
Zm00001d019483,4,0
Zm00001d005489,7,0
Zm00001d016716,7,0
Zm00001d002598,7,0
Zm00001d028962,6,1
Zm00001d013529,3,0
Zm00001d027314,6,0
Zm00001d044048,5,0
Zm00001d021448,1,0
Zm00001d050496,2,0
Zm00001d021032,2,0
Zm00001d016543,2,0
Zm00001d002656,3,0
Zm00001d004956,2,0
Zm00001d008941,1,0
Zm00001d009700,5,0
Zm00001d024509,5,0
Zm00001d029980,3,0
Zm00001d023218,7,0
Zm00001d013552,6,0
Zm00001d036417,6,0
Zm00001d036428,2,0
Zm00001d041112,1,0
Zm00001d016000,5,1
Zm00001d031127,6,0
Zm00001d045139,7,0
Zm00001d041774,1,0
Zm00001d026363,2,1
Zm00001d041627,3,0
Zm00001d047667,1,0
Zm00001d013389,7,0
Zm00001d014109,6,0
Zm00001d011984,7,0
Zm00001d039300,4,0
Zm00001d017793,3,0
Zm00001d015434,3,0
Zm00001d014116,2,0
Zm00001d022343,5,0
Zm00001d022026,4,0
Zm00001d015589,3,0
Zm00001d010618,6,0
Zm00001d050715,6,0
Zm00001d034630,3,0
Zm00001d010556,1,0
Zm00001d047491,6,0
Zm00001d030843,5,0
Zm00001d033259,2,0
Zm00001d006701,6,1
Zm00001d032535,6,0
Zm00001d028455,6,0
Zm00001d008679,6,0
Zm00001d020748,4,0
Zm00001d033158,6,0
Zm00001d023402,3,1
Zm00001d027854,5,0
Zm00001d047993,2,0
Zm00001d048028,4,0
Zm00001d038881,6,0
Zm00001d040734,1,0
Zm00001d049126,1,0
Zm00001d047965,6,0
Zm00001d010494,6,0
Zm00001d053675,4,0
Zm00001d051339,7,0
Zm00001d035889,1,0
Zm00001d019479,7,0
Zm00001d030751,1,0
Zm00001d007959,2,0
Zm00001d053739,6,0
Zm00001d007387,5,0
Zm00001d048615,5,0
Zm00001d020417,3,0
Zm00001d036161,7,0
Zm00001d006871,1,0
Zm00001d041793,7,0
Zm00001d020602,6,0
Zm00001d017216,3,0
Zm00001d013010,2,0
Zm00001d048763,4,0
Zm00001d002734,2,0
Zm00001d006171,2,0
Zm00001d021335,4,0
Zm00001d028661,1,0
Zm00001d013027,2,0
Zm00001d005813,3,1
Zm00001d051889,1,1
Zm00001d015201,3,1
Zm00001d018755,4,0
Zm00001d007902,5,0
Zm00001d031184,2,0
Zm00001d036422,1,0
Zm00001d003652,7,0
Zm00001d030774,7,0
Zm00001d051632,3,1
Zm00001d018863,2,0
Zm00001d025541,3,0
Zm00001d021873,7,0
Zm00001d045896,6,0
Zm00001d046788,3,0
Zm00001d021764,3,0
Zm00001d042166,2,0
Zm00001d043295,6,0
Zm00001d052953,6,0
Zm00001d024632,7,0
Zm00001d050793,2,0
Zm00001d021379,2,0
Zm00001d030916,7,0
Zm00001d043945,6,0
Zm00001d008338,2,0
Zm00001d017395,1,0
Zm00001d011878,6,0
Zm00001d020358,5,0
Zm00001d022109,7,1
Zm00001d004785,7,0
Zm00001d028362,3,0
Zm00001d028601,7,0
Zm00001d009779,2,0
Zm00001d007800,6,0
Zm00001d038751,6,0
Zm00001d014994,6,0
Zm00001d033339,1,0
Zm00001d037897,3,0
Zm00001d015963,6,0
Zm00001d013128,6,0
Zm00001d027900,7,1
Zm00001d010862,3,0
Zm00001d030304,6,0
Zm00001d021519,6,0
Zm00001d017117,6,0
Zm00001d029336,1,0
Zm00001d041414,1,0
Zm00001d016441,5,0
Zm00001d013139,2,0
Zm00001d049476,6,0
Zm00001d023270,5,0
Zm00001d049557,1,0
Zm00001d027944,7,0
Zm00001d039865,6,0
Zm00001d016849,4,0
Zm00001d012785,6,0
Zm00001d044447,2,0
Zm00001d013553,6,0
Zm00001d036031,2,0
Zm00001d038063,7,0
Zm00001d010713,7,1
Zm00001d042520,2,0
Zm00001d035610,2,0
Zm00001d030028,3,1
Zm00001d035321,1,0
Zm00001d042146,7,0
Zm00001d019892,4,0
Zm00001d033262,2,1
Zm00001d039631,5,0
Zm00001d001999,6,0
Zm00001d016865,5,0
Zm00001d033473,2,0
Zm00001d044417,4,0
Zm00001d016831,2,0
Zm00001d023332,4,1
Zm00001d030944,3,0
Zm00001d031485,5,0
Zm00001d013962,4,0
Zm00001d008862,6,0
Zm00001d035309,2,0
Zm00001d014355,2,0
Zm00001d026447,2,1
Zm00001d013410,7,0
Zm00001d012675,1,0
Zm00001d021649,2,0
Zm00001d005244,7,1
Zm00001d037290,6,0
Zm00001d013503,2,0
Zm00001d007522,3,0
Zm00001d040071,4,0
Zm00001d026662,2,0
Zm00001d025616,4,0
Zm00001d006269,2,0
Zm00001d038593,3,0
Zm00001d010535,2,0
Zm00001d032165,1,0
Zm00001d012687,3,0
Zm00001d023260,6,0
Zm00001d009316,1,0
Zm00001d020426,2,0
Zm00001d021289,6,0
Zm00001d049160,3,0
Zm00001d049835,6,0
Zm00001d008847,3,0
Zm00001d012881,5,0
Zm00001d017709,4,0
Zm00001d025684,6,1
Zm00001d022514,3,0
Zm00001d007807,1,0
Zm00001d008488,5,0
Zm00001d049948,3,0
Zm00001d040112,1,0
Zm00001d003996,6,0
Zm00001d043863,3,0
Zm00001d052696,6,0
Zm00001d002685,2,0
Zm00001d034076,3,0
Zm00001d028169,6,0
Zm00001d031040,5,0
Zm00001d006680,6,0
Zm00001d038195,5,0
Zm00001d002359,6,0
Zm00001d052093,5,0
Zm00001d018495,1,0
Zm00001d051139,7,0
Zm00001d023366,3,0
Zm00001d028731,3,0
Zm00001d052922,4,0
Zm00001d002149,7,0
Zm00001d013303,2,0
Zm00001d030266,1,0
Zm00001d034722,6,0
Zm00001d021363,5,0
Zm00001d013501,1,1
Zm00001d017460,7,0
Zm00001d019719,3,0
Zm00001d031315,5,0
Zm00001d013049,1,0
Zm00001d023543,3,0
Zm00001d028380,2,1
Zm00001d035920,6,0
Zm00001d019195,6,0
Zm00001d053101,2,0
Zm00001d021653,5,0
Zm00001d048520,6,0
Zm00001d032310,5,0
Zm00001d030939,7,0
Zm00001d014951,3,0
Zm00001d008727,6,0
Zm00001d022574,3,0
Zm00001d033278,7,0
Zm00001d031863,6,0
Zm00001d027555,3,0
Zm00001d020133,6,0
Zm00001d039615,6,0
Zm00001d034152,6,0
Zm00001d041374,4,0
Zm00001d040730,5,0
Zm00001d014314,6,0
Zm00001d050198,4,0
Zm00001d026282,2,0
Zm00001d033369,2,0
Zm00001d011881,6,1
Zm00001d013757,3,0
Zm00001d047998,7,0
Zm00001d043900,6,0
Zm00001d028096,5,0
Zm00001d009746,6,0
Zm00001d046593,1,0
Zm00001d041606,2,0
Zm00001d008477,1,0
Zm00001d005612,6,0
Zm00001d034192,2,0
Zm00001d003414,3,1
Zm00001d046041,1,0
Zm00001d051020,6,0
Zm00001d018374,6,0
Zm00001d043378,2,1
Zm00001d018512,7,0
Zm00001d034667,3,0
Zm00001d007167,1,0
Zm00001d008625,3,0
Zm00001d036560,2,0
Zm00001d049242,7,0
Zm00001d048041,2,1
Zm00001d040302,4,1
Zm00001d040920,4,0
Zm00001d002936,1,0
Zm00001d018977,6,0
Zm00001d053783,5,0
Zm00001d021026,3,0
Zm00001d034761,2,0
Zm00001d050017,7,0
Zm00001d023919,3,0
Zm00001d050304,7,0
Zm00001d043217,2,0
Zm00001d043520,7,0
Zm00001d048421,5,0
Zm00001d033153,3,0
Zm00001d025267,6,0
Zm00001d019217,2,0
Zm00001d009879,1,0
Zm00001d050112,6,0
Zm00001d051690,7,0
Zm00001d051157,7,0
Zm00001d023987,3,0
Zm00001d049188,6,0
Zm00001d029726,2,0
Zm00001d048953,5,0
Zm00001d044303,1,0
Zm00001d014500,3,0
Zm00001d002614,6,0
Zm00001d037966,7,0
Zm00001d031543,6,0
Zm00001d038209,5,0
Zm00001d027345,3,0
Zm00001d027934,7,0
Zm00001d024633,4,0
Zm00001d007760,7,0
Zm00001d021520,3,0
Zm00001d044432,3,0
Zm00001d008654,7,0
Zm00001d024755,1,0
Zm00001d053759,3,0
Zm00001d047110,1,0
Zm00001d009645,3,0
Zm00001d033632,2,0
Zm00001d014533,2,0
Zm00001d024333,7,0
Zm00001d023908,3,0
Zm00001d044458,3,0
Zm00001d009813,6,0
Zm00001d010719,1,0
Zm00001d045193,6,0
Zm00001d047683,1,0
Zm00001d017176,3,1
Zm00001d028235,2,0
Zm00001d006212,1,1
Zm00001d008656,3,0
Zm00001d045372,5,0
Zm00001d037059,6,0
Zm00001d024300,6,0
Zm00001d028568,6,0
Zm00001d025551,2,0
Zm00001d036985,7,0
Zm00001d036103,4,0
Zm00001d021072,2,0
Zm00001d047840,6,0
Zm00001d049099,6,0
Zm00001d030014,6,0
Zm00001d026165,5,0
Zm00001d044861,3,0
Zm00001d014187,2,0
Zm00001d020011,1,0
Zm00001d028272,7,0
Zm00001d032186,4,0
Zm00001d009745,6,0
Zm00001d020643,6,0
Zm00001d050125,5,0
Zm00001d033494,6,0
Zm00001d032735,1,0
Zm00001d047563,1,1
Zm00001d022041,6,0
Zm00001d051174,4,0
Zm00001d027851,6,0
Zm00001d034245,6,0
Zm00001d037473,3,0
Zm00001d023718,6,0
Zm00001d021669,3,0
Zm00001d002369,7,1
Zm00001d042451,3,0
Zm00001d015065,3,0
Zm00001d051516,2,0
Zm00001d032010,3,0
Zm00001d039096,1,0
Zm00001d026501,7,0
Zm00001d047498,3,0
Zm00001d045109,6,0
Zm00001d022263,3,0
Zm00001d033050,7,1
Zm00001d039914,6,0
Zm00001d049612,2,0
Zm00001d013008,3,0
Zm00001d044495,1,0
Zm00001d045220,3,0
Zm00001d052690,1,0
Zm00001d052269,6,0
Zm00001d047719,2,0
Zm00001d012418,3,0
Zm00001d028064,1,0
Zm00001d002790,4,1
Zm00001d021384,2,0
Zm00001d012688,3,1
Zm00001d026621,3,0
Zm00001d012667,7,0
Zm00001d020851,5,0
Zm00001d018781,5,0
Zm00001d052108,3,0
Zm00001d016037,3,0
Zm00001d013116,1,0
Zm00001d029443,2,0
Zm00001d023529,3,0
Zm00001d007638,7,0
Zm00001d009417,6,0
Zm00001d013940,1,0
Zm00001d006358,5,0
Zm00001d009850,1,0
Zm00001d025657,5,0
Zm00001d040621,5,1
Zm00001d005980,2,0
Zm00001d048096,3,0
Zm00001d011282,2,0
Zm00001d028400,4,0
Zm00001d013816,3,0
Zm00001d040625,1,0
Zm00001d003266,7,0
Zm00001d008428,4,0
Zm00001d032328,3,1
Zm00001d034181,4,1
Zm00001d024765,3,0
Zm00001d028960,6,0
Zm00001d017084,6,1
Zm00001d033459,4,0
Zm00001d032894,3,0
Zm00001d053828,5,0
Zm00001d012203,2,0
Zm00001d043083,7,0
Zm00001d030791,4,0
Zm00001d015886,3,0
Zm00001d026625,7,0
Zm00001d044753,2,0
Zm00001d026397,2,0
Zm00001d013485,3,0
Zm00001d031418,4,0
Zm00001d048564,1,0
Zm00001d039065,5,1
Zm00001d052098,6,0
Zm00001d037352,1,0
Zm00001d039039,6,0
Zm00001d032264,6,0
Zm00001d028232,7,0
Zm00001d017373,5,0
Zm00001d039062,2,0
Zm00001d017771,7,0
Zm00001d048585,4,0
Zm00001d028288,1,0
Zm00001d014688,2,0
Zm00001d051595,1,0
Zm00001d051799,6,0
Zm00001d044038,4,0
Zm00001d011645,3,1
Zm00001d044812,2,0
Zm00001d045911,3,0
Zm00001d014946,5,0
Zm00001d011060,3,0
Zm00001d014742,3,0
Zm00001d035757,2,0
Zm00001d024756,5,0
Zm00001d024933,7,0
Zm00001d007650,3,0
Zm00001d049351,2,0
Zm00001d023941,4,0
Zm00001d009288,7,0
Zm00001d008777,4,0
Zm00001d040110,3,0
Zm00001d021060,2,0
Zm00001d024734,1,0
Zm00001d016949,3,0
Zm00001d034724,3,0
Zm00001d005681,2,0
Zm00001d011131,7,0
Zm00001d041525,2,0
Zm00001d008513,2,0
Zm00001d047245,2,0
Zm00001d052184,6,0
Zm00001d007768,1,1
Zm00001d038436,1,0
Zm00001d035598,6,0
Zm00001d016234,1,0
Zm00001d036181,1,0
Zm00001d031186,1,0
Zm00001d024830,3,0
Zm00001d003006,2,0
Zm00001d031323,1,0
Zm00001d005926,5,0
Zm00001d010324,6,0
Zm00001d013339,2,0
Zm00001d039321,2,0
Zm00001d012362,3,0
Zm00001d038972,2,0
Zm00001d048810,6,0
Zm00001d012480,6,0
Zm00001d029331,5,0
Zm00001d008249,6,0
Zm00001d015355,2,0
Zm00001d053826,2,0
Zm00001d005713,7,0
Zm00001d023824,3,0
Zm00001d042233,6,0
Zm00001d046586,7,0
Zm00001d053104,1,0
Zm00001d035199,6,0
Zm00001d007300,3,0
Zm00001d013659,4,0
Zm00001d033941,3,1
Zm00001d024702,6,0
Zm00001d026696,7,0
Zm00001d038290,2,0
Zm00001d015785,1,0
Zm00001d008982,5,0
Zm00001d008251,3,1
Zm00001d048080,7,0
Zm00001d029193,5,0
Zm00001d027767,6,0
Zm00001d024379,6,0
Zm00001d014640,3,0
Zm00001d006623,6,0
Zm00001d031332,3,0
Zm00001d020348,6,0
Zm00001d006839,6,0
Zm00001d045191,6,0
Zm00001d024733,3,0
Zm00001d038776,3,0
Zm00001d018541,2,0
Zm00001d009552,6,0
Zm00001d052758,2,0
Zm00001d011622,3,0
Zm00001d022629,5,0
Zm00001d014367,5,0
Zm00001d019881,4,0
Zm00001d020429,2,0
Zm00001d021627,2,0
Zm00001d033879,6,0
Zm00001d014065,6,0
Zm00001d051063,1,0
Zm00001d048486,5,0
Zm00001d043274,3,0
Zm00001d047600,6,0
Zm00001d014200,6,0
Zm00001d005164,3,0
Zm00001d045675,1,0
Zm00001d048312,4,1
Zm00001d037463,6,0
Zm00001d038982,4,0
Zm00001d012815,7,0
Zm00001d021464,2,0
Zm00001d048673,5,0
Zm00001d016407,4,0
Zm00001d029041,6,0
Zm00001d049928,6,0
Zm00001d018145,6,0
Zm00001d041556,1,0
Zm00001d012532,6,0
Zm00001d044759,6,0
Zm00001d038626,2,0
Zm00001d023888,1,0
Zm00001d022159,6,0
Zm00001d024712,2,0
Zm00001d051678,2,0
Zm00001d040318,3,1
Zm00001d040455,7,1
Zm00001d020853,2,0
Zm00001d033109,7,0
Zm00001d013706,6,0
Zm00001d012504,1,0
Zm00001d017097,6,0
Zm00001d008308,3,1
Zm00001d036490,7,0
Zm00001d005090,2,0
Zm00001d032212,5,0
Zm00001d022414,3,0
Zm00001d008708,2,0
Zm00001d052660,5,0
Zm00001d037540,1,0
Zm00001d033246,7,1
Zm00001d044518,1,0
Zm00001d007764,6,0
Zm00001d032280,6,0
Zm00001d039455,7,0
Zm00001d042016,3,0
Zm00001d011233,2,0
Zm00001d020977,6,0
Zm00001d044635,3,0
Zm00001d048153,4,0
Zm00001d023243,6,0
Zm00001d036416,6,0
Zm00001d044479,2,0
Zm00001d024403,2,0
Zm00001d044916,3,0
Zm00001d016602,3,0
Zm00001d011780,3,0
Zm00001d024210,5,0
Zm00001d013023,2,0
Zm00001d030148,3,0
Zm00001d033704,3,0
Zm00001d007719,3,0
Zm00001d029934,6,1
Zm00001d025362,7,0
Zm00001d004875,5,1
Zm00001d012428,1,0
Zm00001d007189,1,0
Zm00001d047125,1,0
Zm00001d008178,6,0
Zm00001d020224,4,0
Zm00001d021069,5,1
Zm00001d010892,7,0
Zm00001d021261,1,0
Zm00001d022492,7,0
Zm00001d002402,1,0
Zm00001d032773,2,0
Zm00001d015194,1,0
Zm00001d014761,6,0
Zm00001d007103,4,0
Zm00001d053890,3,1
Zm00001d027859,7,1
Zm00001d027694,3,0
Zm00001d045179,5,0
Zm00001d013360,7,0
Zm00001d024171,1,0
Zm00001d020371,6,0
